fecha,temp_media,hum_media,rad_media,pres_media,precip_total,viento_media,n_registros
2023-08-12,23.75,37.86,11.36,1005.9,0.38,6.36,24
2023-08-13,23.92,38.77,12.09,1008.87,0.19,5.97,24
2023-08-14,25.38,38.5,13.94,1005.51,0.66,6.02,24
2023-08-15,24.73,37.51,10.68,1009.31,0.46,5.7,24
2023-08-16,25.3,38.8,11.84,1011.98,0.68,6.31,24
2023-08-17,26.06,38.54,12.72,1007.93,0.47,5.83,24
2023-08-18,23.92,37.5,10.54,1008.36,0.31,5.91,24
2023-08-19,25.94,37.19,11.74,1006.3,0.45,6.14,24
2023-08-20,25.34,38.97,12.97,1004.43,0.45,6.08,24
2023-08-21,25.86,36.35,12.0,1006.24,0.46,6.03,24
2023-08-22,24.33,36.42,12.04,1005.53,0.43,6.15,24
2023-08-23,24.08,37.06,13.16,1004.93,0.48,6.11,24
2023-08-24,24.79,35.95,9.77,1010.03,0.26,6.15,24
2023-08-25,24.91,35.19,13.59,1007.65,0.43,5.99,24
2023-08-26,24.02,38.88,15.14,1007.81,0.31,6.16,24
2023-08-27,23.81,35.61,11.02,1006.93,0.53,6.16,24
2023-08-28,24.29,33.2,12.15,1006.88,0.56,6.99,24
2023-08-29,24.95,32.25,8.69,1008.66,0.53,7.02,24
2023-08-30,26.58,30.89,11.31,1006.88,0.45,7.0,24
2023-08-31,26.0,32.25,15.11,1007.84,0.33,7.51,24
2023-09-01,25.29,31.14,11.91,1006.67,0.67,7.65,24
2023-09-02,24.73,30.23,7.84,1006.51,0.29,7.33,24
2023-09-03,26.37,30.74,12.53,1004.68,0.36,7.01,24
2023-09-04,24.29,31.41,13.39,1003.81,0.41,6.99,24
2023-09-05,25.8,30.71,9.98,1006.54,0.44,6.95,24
2023-09-06,24.39,32.04,11.32,1007.12,0.63,7.39,24
2023-09-07,26.35,32.66,14.99,1004.83,0.5,6.85,24
2023-09-08,26.01,29.88,7.22,1006.88,0.23,7.24,24
2023-09-09,24.75,30.67,11.43,1007.11,0.64,7.46,24
2023-09-10,24.26,31.46,9.86,1003.69,0.82,7.47,24
2023-09-11,26.58,29.27,14.42,1005.41,0.46,7.52,24
2023-09-12,25.65,31.82,15.5,1007.52,0.36,6.77,24
2023-09-13,24.69,30.27,12.68,1007.72,0.47,6.84,24
2023-09-14,24.58,29.69,11.39,1005.11,0.4,7.34,24
2023-09-15,24.84,29.96,14.89,1007.14,0.45,7.19,24
2023-09-16,24.79,30.53,10.89,1008.46,0.46,7.37,24
2023-09-17,26.61,30.22,14.9,1008.02,0.54,7.81,24
2023-09-18,24.46,31.42,17.03,1006.82,0.5,7.33,24
2023-09-19,25.1,30.33,17.15,1006.18,0.34,7.46,24
2023-09-20,25.6,31.72,10.11,1005.8,0.65,7.2,24
2023-09-21,25.07,32.33,12.95,1007.41,0.64,7.13,24
2023-09-22,24.69,29.6,14.22,1007.34,0.51,7.05,24
2023-09-23,25.04,31.0,17.66,1007.68,0.66,7.25,24
2023-09-24,24.66,30.02,14.24,1007.14,0.63,7.37,24
2023-09-25,25.49,37.88,9.2,1008.0,0.73,8.19,24
2023-09-26,27.47,38.7,10.2,1006.78,0.43,8.54,24
2023-09-27,25.77,38.43,13.63,1007.89,0.58,8.9,24
2023-09-28,26.16,37.1,11.82,1008.05,0.59,8.44,24
2023-09-29,26.58,38.1,11.43,1005.45,0.45,8.56,24
2023-09-30,27.36,37.05,10.69,1003.74,0.47,9.14,24
2023-10-01,25.97,35.96,10.84,1009.19,0.53,8.59,24
2023-10-02,26.67,36.31,14.01,1007.15,0.43,9.22,24
2023-10-03,27.6,37.99,9.56,1003.88,0.58,9.06,24
2023-10-04,25.19,35.94,15.79,1005.63,0.47,8.85,24
2023-10-05,25.79,37.05,8.51,1008.03,0.27,8.93,24
2023-10-06,26.24,36.21,12.95,1006.43,0.31,8.72,24
2023-10-07,27.15,35.92,10.01,1005.8,0.55,8.94,24
2023-10-08,27.38,35.79,13.2,1008.89,0.61,8.96,24
2023-10-09,27.12,36.64,8.71,1005.08,0.28,8.28,24
2023-10-10,27.58,36.45,16.28,1005.27,0.47,8.32,24
2023-10-11,26.79,34.89,12.79,1007.15,0.49,8.74,24
2023-10-12,25.71,34.96,8.36,1007.4,0.43,8.36,24
2023-10-13,27.31,35.88,15.71,1007.46,0.71,8.92,24
2023-10-14,27.72,37.42,11.88,1008.07,0.49,9.35,24
2023-10-15,26.78,38.49,12.94,1006.86,0.67,9.22,24
2023-10-16,26.75,35.32,13.5,1007.57,1.24,8.4,24
2023-10-17,26.82,38.55,11.84,1006.41,1.02,9.06,24
2023-10-18,25.61,36.74,12.11,1007.01,0.99,8.2,24
2023-10-19,27.57,36.38,11.97,1006.73,1.0,8.32,24
2023-10-20,26.28,34.91,14.81,1007.23,1.15,8.48,24
2023-10-21,27.76,35.5,13.61,1007.91,1.31,8.81,24
2023-10-22,25.43,35.64,16.67,1007.83,0.87,8.95,24
2023-10-23,27.01,49.24,14.57,1006.91,0.53,9.13,24
2023-10-24,27.69,47.84,17.18,1005.45,0.31,9.3,24
2023-10-25,26.87,51.06,16.54,1006.95,0.46,9.67,24
2023-10-26,27.63,52.31,15.92,1006.81,0.4,9.7,24
2023-10-27,26.02,51.3,16.9,1007.26,0.37,9.11,24
2023-10-28,27.52,52.09,17.75,1010.36,0.41,9.25,24
2023-10-29,26.05,51.69,14.06,1006.1,0.58,9.57,24
2023-10-30,27.26,51.0,15.55,1007.49,0.51,9.89,24
2023-10-31,28.16,48.58,18.3,1008.37,0.57,9.6,24
2023-11-01,27.54,51.24,16.33,1007.03,0.37,9.45,24
2023-11-02,25.6,51.83,15.22,1010.95,0.37,9.79,24
2023-11-03,27.91,50.76,16.74,1006.24,0.58,9.51,24
2023-11-04,26.74,48.48,15.87,1007.52,0.58,9.59,24
2023-11-05,28.13,48.57,17.1,1005.47,0.57,9.13,24
2023-11-06,27.82,51.38,18.18,1006.47,0.6,9.5,24
2023-11-07,27.54,50.35,17.15,1007.29,0.55,9.97,24
2023-11-08,27.62,47.07,16.97,1008.26,0.61,9.09,24
2023-11-09,26.41,50.96,17.3,1007.66,0.86,9.14,24
2023-11-10,27.44,47.4,14.8,1009.06,0.33,9.19,24
2023-11-11,27.98,51.62,15.7,1006.91,0.46,9.08,24
2023-11-12,26.74,48.64,15.0,1006.54,0.7,9.36,24
2023-11-13,28.04,51.44,14.19,1011.37,0.76,8.98,24
2023-11-14,27.33,51.66,17.54,1007.78,0.95,9.38,24
2023-11-15,27.98,51.02,15.44,1005.91,0.96,9.4,24
2023-11-16,27.53,51.83,16.23,1005.82,0.5,9.21,24
2023-11-17,27.98,47.93,17.34,1005.67,0.63,9.55,24
2023-11-18,26.35,48.45,14.86,1008.82,0.71,9.07,24
2023-11-19,27.56,48.93,18.86,1006.67,0.71,9.41,24
2023-11-20,27.55,50.17,13.36,1007.46,0.78,9.87,24
2023-11-21,25.79,49.55,17.44,1007.3,0.52,9.38,24
2023-11-22,25.45,50.4,15.56,1008.66,0.32,9.1,24
2023-11-23,26.49,52.0,14.61,1006.11,0.32,9.48,24
2023-11-24,26.0,51.53,17.55,1005.93,0.51,9.48,24
2023-11-25,26.14,49.01,17.5,1007.75,0.5,9.86,24
2023-11-26,27.41,51.2,18.11,1008.49,0.46,9.64,24
2023-11-27,27.56,59.72,10.57,1007.61,5.33,9.71,24
2023-11-28,29.26,58.96,6.53,1005.85,5.66,9.38,24
2023-11-29,27.93,59.96,13.11,1008.17,5.5,9.98,24
2023-11-30,28.56,59.57,9.67,1005.98,5.21,10.03,24
2023-12-01,28.94,61.1,14.5,1006.26,5.21,9.82,24
2023-12-02,28.19,57.71,8.37,1005.63,5.22,9.64,24
2023-12-03,27.34,57.91,10.73,1009.43,5.56,10.18,24
2023-12-04,29.28,56.88,8.24,1008.27,2.47,9.62,24
2023-12-05,27.99,56.93,9.85,1008.45,2.72,9.82,24
2023-12-06,27.34,59.28,10.29,1009.72,2.66,9.77,24
2023-12-07,27.28,59.3,11.33,1012.02,2.79,9.44,24
2023-12-08,29.45,59.62,0.07,1004.59,2.7,9.35,24
2023-12-09,27.97,59.02,1.28,1006.2,2.69,9.53,24
2023-12-10,27.51,57.19,13.92,1006.59,2.71,9.19,24
2023-12-11,28.61,57.32,7.26,1006.34,0.76,9.85,24
2023-12-12,28.36,58.03,12.47,1006.15,0.83,10.09,24
2023-12-13,29.08,55.41,10.37,1007.18,0.44,9.68,24
2023-12-14,29.46,58.33,10.94,1005.76,0.34,10.0,24
2023-12-15,27.78,55.91,12.08,1008.4,0.34,9.95,24
2023-12-16,29.24,59.18,11.01,1007.79,0.58,9.41,24
2023-12-17,27.27,59.92,3.41,1008.75,0.6,10.0,24
2023-12-18,27.6,57.3,9.49,1007.96,13.23,9.51,24
2023-12-19,28.17,57.52,10.9,1008.32,12.64,9.45,24
2023-12-20,27.7,59.32,13.35,1006.71,12.13,9.64,24
2023-12-21,27.18,58.77,11.99,1010.78,12.15,9.86,24
2023-12-22,27.33,58.33,5.89,1007.9,13.71,9.75,24
2023-12-23,29.34,58.19,14.25,1004.05,12.42,10.13,24
2023-12-24,28.88,60.52,0.05,1005.74,12.71,9.56,24
2023-12-25,27.99,80.47,2.57,1003.84,26.31,8.96,24
2023-12-26,27.71,77.62,11.62,1006.74,27.02,9.52,24
2023-12-27,28.67,77.62,14.35,1006.43,27.03,9.05,24
2023-12-28,27.62,74.56,11.87,1005.92,25.51,9.46,24
2023-12-29,28.15,75.02,8.73,1009.96,27.15,9.57,24
2023-12-30,29.12,79.5,3.53,1007.4,27.44,9.65,24
2023-12-31,28.06,80.06,6.92,1008.07,26.58,9.42,24
2024-01-01,28.9,73.82,5.82,1004.53,38.42,9.53,24
2024-01-02,27.24,78.07,2.53,1004.64,36.95,8.86,24
2024-01-03,29.27,76.21,11.77,1006.27,37.3,8.99,24
2024-01-04,28.87,77.05,6.48,1006.28,38.35,9.73,24
2024-01-05,28.09,78.32,10.39,1003.19,39.33,8.71,24
2024-01-06,28.65,75.02,11.84,1005.94,38.05,9.06,24
2024-01-07,27.33,74.25,7.01,1006.46,38.72,9.64,24
2024-01-08,28.11,78.89,5.72,1004.23,65.88,9.18,24
2024-01-09,27.47,76.0,9.68,1003.42,66.55,9.64,24
2024-01-10,28.18,79.46,8.18,1004.12,61.6,8.67,24
2024-01-11,28.62,77.85,12.54,1004.61,63.34,9.91,24
2024-01-12,27.7,77.81,12.59,1005.29,62.33,8.88,24
2024-01-13,27.27,77.7,6.23,1006.05,64.16,8.81,24
2024-01-14,29.79,78.69,11.11,1006.38,65.61,9.17,24
2024-01-15,29.7,77.49,13.78,1004.34,63.28,9.45,24
2024-01-16,28.83,73.89,8.31,1004.26,62.82,8.96,24
2024-01-17,28.05,76.8,2.63,1005.52,65.65,8.9,24
2024-01-18,27.26,80.49,12.11,1005.88,67.19,9.08,24
2024-01-19,29.17,74.42,3.89,1004.08,66.65,9.53,24
2024-01-20,27.49,75.16,13.19,1006.45,64.74,9.27,24
2024-01-21,27.16,79.37,13.46,1006.95,62.46,9.53,24
2024-01-22,27.98,88.3,11.34,1007.46,60.69,9.27,24
2024-01-23,29.06,89.6,12.33,1008.22,59.93,8.85,24
2024-01-24,29.22,86.31,10.54,1003.74,64.55,8.94,24
2024-01-25,26.72,87.0,9.96,1005.59,63.1,9.24,24
2024-01-26,28.08,83.34,2.77,1005.54,60.09,9.47,24
2024-01-27,27.45,85.02,11.52,1005.41,61.0,8.92,24
2024-01-28,29.53,82.91,7.85,1004.23,64.56,9.4,24
2024-01-29,28.01,81.34,5.26,1005.32,26.65,9.45,24
2024-01-30,27.19,84.77,13.78,1007.76,27.24,9.48,24
2024-01-31,29.48,85.04,14.13,1006.47,26.56,9.22,24
2024-02-01,29.33,86.27,11.74,1007.84,27.72,8.94,24
2024-02-02,27.2,84.1,5.51,1006.49,26.95,9.63,24
2024-02-03,28.07,83.84,10.15,1006.11,27.21,8.88,24
2024-02-04,27.9,82.39,10.61,1008.13,26.97,8.76,24
2024-02-05,28.12,84.97,9.32,1007.13,41.59,9.05,24
2024-02-06,26.88,83.3,8.81,1008.12,38.64,8.91,24
2024-02-07,28.69,87.38,15.29,1010.58,39.43,8.85,24
2024-02-08,27.4,86.78,14.67,1007.59,39.55,9.55,24
2024-02-09,28.39,86.4,10.5,1007.84,40.07,8.77,24
2024-02-10,26.71,86.15,9.77,1005.38,42.08,9.05,24
2024-02-11,27.83,84.46,11.98,1005.02,40.51,9.1,24
2024-02-12,27.83,87.5,9.69,1005.7,107.19,8.77,24
2024-02-13,28.63,88.3,11.84,1001.68,106.21,9.49,24
2024-02-14,27.27,88.03,14.21,1001.86,103.16,8.91,24
2024-02-15,26.94,87.06,8.26,1003.15,108.39,9.15,24
2024-02-16,27.06,85.63,10.02,1003.5,105.7,9.41,24
2024-02-17,28.86,83.24,8.87,1001.57,107.96,9.48,24
2024-02-18,28.55,83.64,12.98,1002.9,104.11,8.96,24
2024-02-19,26.42,94.66,15.16,1007.26,76.11,6.57,24
2024-02-20,27.25,89.86,17.51,1003.77,78.22,6.58,24
2024-02-21,27.42,93.97,17.06,1003.02,77.79,6.95,24
2024-02-22,27.41,90.72,15.7,1006.46,78.46,7.08,24
2024-02-23,25.98,90.95,13.93,1006.06,79.67,6.61,24
2024-02-24,26.85,88.81,16.53,1004.0,80.54,7.21,24
2024-02-25,26.78,95.75,15.23,1002.93,76.33,7.2,24
2024-02-26,26.17,93.5,16.18,1003.22,92.32,6.72,24
2024-02-27,26.69,94.61,12.33,1004.07,98.22,6.47,24
2024-02-28,26.96,91.39,13.79,1005.96,97.94,6.67,24
2024-02-29,25.39,94.38,14.79,1003.11,92.05,6.77,24
2024-03-01,26.36,91.95,19.03,1004.38,91.82,7.0,24
2024-03-02,25.74,96.01,17.09,1005.68,92.33,6.55,24
2024-03-03,26.48,89.56,14.59,1000.62,95.95,6.9,24
2024-03-04,25.82,93.61,16.99,1005.61,103.61,6.48,24
2024-03-05,25.94,94.84,16.89,1001.95,103.68,6.62,24
2024-03-06,25.66,95.51,15.5,1004.48,101.82,6.87,24
2024-03-07,26.01,87.33,17.25,1004.06,110.12,6.71,24
2024-03-08,27.22,87.65,16.52,1005.27,107.84,6.77,24
2024-03-09,26.67,92.51,13.39,1004.86,103.76,6.74,24
2024-03-10,27.24,91.99,16.1,999.97,106.57,6.61,24
2024-03-11,25.15,95.17,15.93,1005.61,57.14,7.1,24
2024-03-12,26.1,89.71,16.59,1007.15,53.57,6.68,24
2024-03-13,25.43,95.42,14.23,1006.77,55.47,6.89,24
2024-03-14,27.48,91.23,16.99,1007.68,53.86,7.01,24
2024-03-15,25.91,90.38,19.31,1008.05,56.91,6.92,24
2024-03-16,27.24,87.62,15.7,1007.6,57.76,7.0,24
2024-03-17,25.74,88.62,13.41,1006.83,53.34,6.39,24
2024-03-18,25.3,88.09,18.36,1002.64,79.02,6.54,24
2024-03-19,25.52,90.96,14.26,1004.74,83.34,6.98,24
2024-03-20,27.14,93.93,14.47,1005.97,80.19,7.22,24
2024-03-21,27.48,91.54,18.73,1003.55,79.61,6.66,24
2024-03-22,26.98,95.07,11.92,1006.57,77.96,6.93,24
2024-03-23,25.36,94.84,15.86,1006.82,83.35,6.76,24
2024-03-24,26.89,95.4,15.84,1005.84,76.33,6.94,24
2024-03-25,26.26,92.77,17.37,1002.13,54.53,7.17,24
2024-03-26,26.38,94.3,16.82,1005.14,51.07,6.96,24
2024-03-27,25.72,91.17,16.59,1010.09,55.98,7.34,24
2024-03-28,24.41,91.7,17.95,1006.41,54.42,7.35,24
2024-03-29,25.6,96.58,17.13,1004.07,53.17,6.95,24
2024-03-30,24.5,88.94,17.32,1009.37,51.52,7.54,24
2024-03-31,26.0,94.02,14.25,1007.17,52.8,7.42,24
2024-04-01,25.38,90.33,19.18,1010.6,27.13,7.07,24
2024-04-02,25.96,96.01,14.5,1009.16,28.75,7.67,24
2024-04-03,26.23,92.14,16.67,1009.36,29.08,7.24,24
2024-04-04,25.53,93.53,14.02,1009.24,29.12,7.36,24
2024-04-05,26.23,93.18,14.85,1009.69,27.26,7.33,24
2024-04-06,26.03,96.58,14.3,1012.39,27.16,6.91,24
2024-04-07,26.18,93.43,14.57,1010.01,28.42,7.44,24
2024-04-08,26.56,90.89,17.49,1004.71,51.84,7.14,24
2024-04-09,26.35,94.72,14.37,1008.12,48.55,7.12,24
2024-04-10,26.88,88.25,18.6,1009.07,48.8,7.44,24
2024-04-11,24.85,90.85,15.2,1009.33,50.66,7.43,24
2024-04-12,24.61,94.81,13.73,1006.77,50.51,7.29,24
2024-04-13,26.82,88.89,12.25,1008.85,52.73,7.23,24
2024-04-14,26.93,96.27,15.45,1008.94,48.84,7.55,24
2024-04-15,26.52,88.96,16.16,1012.58,28.88,7.24,24
2024-04-16,24.95,89.67,11.87,1007.59,27.52,7.14,24
2024-04-17,24.77,90.71,16.68,1007.91,28.8,7.31,24
2024-04-18,25.14,95.12,15.76,1008.21,26.96,7.0,24
2024-04-19,26.44,89.07,14.74,1007.72,28.3,7.78,24
2024-04-20,24.78,91.65,15.44,1007.28,28.15,7.29,24
2024-04-21,25.38,93.9,14.23,1004.23,26.95,6.74,24
2024-04-22,26.07,87.82,14.83,1009.11,5.24,6.85,24
2024-04-23,28.59,85.64,18.22,1010.29,5.34,6.39,24
2024-04-24,28.51,91.43,15.35,1008.86,4.81,6.75,24
2024-04-25,26.53,85.15,13.98,1012.94,5.13,6.81,24
2024-04-26,26.01,84.25,13.4,1010.0,5.05,6.42,24
2024-04-27,26.8,85.65,14.14,1012.02,5.31,6.37,24
2024-04-28,26.48,83.03,14.51,1010.25,5.39,6.43,24
2024-04-29,27.55,83.23,16.39,1010.98,6.62,6.54,24
2024-04-30,28.49,84.07,14.67,1009.92,6.53,6.75,24
2024-05-01,28.4,88.82,13.99,1011.82,6.84,6.76,24
2024-05-02,27.94,86.07,13.16,1009.4,6.54,6.35,24
2024-05-03,27.27,85.98,15.31,1010.36,6.51,6.83,24
2024-05-04,26.73,84.8,15.79,1010.42,6.61,6.51,24
2024-05-05,28.57,83.61,13.82,1009.18,5.85,6.71,24
2024-05-06,26.21,84.85,16.82,1009.59,17.25,6.48,24
2024-05-07,27.9,85.52,17.03,1012.44,17.51,6.7,24
2024-05-08,28.35,90.73,14.94,1008.18,17.67,6.49,24
2024-05-09,28.33,89.22,14.62,1009.32,17.27,6.49,24
2024-05-10,26.65,83.74,16.09,1010.95,17.06,6.51,24
2024-05-11,28.46,85.83,11.74,1010.52,17.2,6.66,24
2024-05-12,27.98,82.96,14.04,1008.71,16.69,6.89,24
2024-05-13,27.66,87.65,11.51,1004.54,23.94,6.21,24
2024-05-14,27.83,84.83,15.19,1009.1,24.42,6.65,24
2024-05-15,26.36,86.39,14.52,1004.87,23.91,6.68,24
2024-05-16,27.86,86.22,12.45,1010.53,25.22,6.9,24
2024-05-17,27.07,91.36,14.89,1008.51,25.01,6.36,24
2024-05-18,26.19,84.21,13.73,1009.82,24.02,6.84,24
2024-05-19,27.57,90.01,14.48,1006.72,24.17,6.7,24
2024-05-20,27.65,82.95,12.88,1006.39,12.78,6.44,24
2024-05-21,26.49,82.51,11.08,1009.32,12.92,6.89,24
2024-05-22,27.61,88.29,10.18,1008.74,12.18,6.64,24
2024-05-23,28.33,85.36,8.34,1008.09,12.28,6.7,24
2024-05-24,27.4,84.76,5.08,1008.95,12.97,6.5,24
2024-05-25,27.25,84.29,10.04,1013.24,12.96,6.56,24
2024-05-26,27.09,81.79,9.02,1010.1,13.18,6.37,24
2024-05-27,25.15,75.78,10.55,1011.02,6.23,6.0,24
2024-05-28,25.55,79.93,14.06,1010.37,6.36,6.49,24
2024-05-29,24.7,77.8,10.81,1011.62,6.26,6.5,24
2024-05-30,25.28,76.56,12.4,1008.86,6.19,6.48,24
2024-05-31,24.39,73.84,11.98,1005.98,6.12,6.37,24
2024-06-01,25.17,78.43,12.6,1008.78,6.15,6.09,24
2024-06-02,24.78,73.94,13.5,1010.43,6.4,6.23,24
2024-06-03,25.26,78.82,10.16,1007.77,0.82,6.43,24
2024-06-04,24.55,72.11,9.33,1009.16,0.72,6.42,24
2024-06-05,26.2,72.11,13.66,1008.15,0.83,6.52,24
2024-06-06,25.01,78.06,10.26,1011.65,0.81,6.13,24
2024-06-07,25.03,77.39,8.13,1010.52,0.91,6.04,24
2024-06-08,25.88,71.95,7.85,1010.34,0.62,6.05,24
2024-06-09,26.25,73.76,11.89,1010.17,0.68,6.59,24
2024-06-10,25.73,76.79,6.39,1009.01,0.98,6.2,24
2024-06-11,25.64,71.74,11.27,1009.3,0.76,6.27,24
2024-06-12,25.14,74.75,12.21,1007.18,0.69,6.52,24
2024-06-13,25.6,77.86,8.21,1005.6,0.95,5.95,24
2024-06-14,25.04,72.73,12.74,1009.51,0.83,6.12,24
2024-06-15,25.11,75.53,10.16,1009.58,0.84,6.42,24
2024-06-16,26.8,78.51,6.56,1010.8,1.05,6.54,24
2024-06-17,24.96,76.09,9.86,1011.49,2.99,5.83,24
2024-06-18,24.85,76.78,9.12,1011.47,3.16,6.05,24
2024-06-19,25.19,73.67,8.69,1007.25,2.82,6.22,24
2024-06-20,26.55,75.62,7.16,1008.11,2.81,6.4,24
2024-06-21,26.01,73.56,12.81,1009.37,2.91,6.4,24
2024-06-22,25.04,76.58,12.47,1012.67,3.13,6.08,24
2024-06-23,25.98,74.1,12.79,1010.99,3.23,6.32,24
2024-06-24,24.63,52.17,8.44,1008.07,39.24,5.93,24
2024-06-25,23.86,51.86,6.63,1006.06,38.32,5.89,24
2024-06-26,24.3,50.82,11.3,1005.11,39.15,5.72,24
2024-06-27,25.42,50.96,12.36,1007.6,38.98,5.66,24
2024-06-28,24.4,51.13,13.02,1004.82,40.02,5.44,24
2024-06-29,23.9,55.28,9.06,1006.0,39.3,5.52,24
2024-06-30,23.83,52.6,10.62,1006.44,37.83,5.87,24
2024-07-01,23.87,49.87,8.46,1011.08,2.15,5.59,24
2024-07-02,25.15,50.79,10.89,1007.97,2.05,5.9,24
2024-07-03,23.75,50.91,13.89,1004.73,2.15,5.92,24
2024-07-04,26.11,52.41,5.61,1009.11,1.99,5.87,24
2024-07-05,25.7,53.29,12.46,1007.25,1.96,5.81,24
2024-07-06,25.6,53.43,10.85,1008.35,2.06,6.0,24
2024-07-07,25.91,50.35,11.25,1007.97,1.75,6.04,24
2024-07-08,25.38,49.68,12.52,1007.74,3.77,5.75,24
2024-07-09,23.91,53.46,5.31,1009.6,3.45,5.94,24
2024-07-10,24.68,55.47,7.33,1005.69,3.61,5.98,24
2024-07-11,24.68,50.27,6.85,1007.31,3.57,5.79,24
2024-07-12,25.66,54.48,10.72,1009.29,3.85,6.05,24
2024-07-13,24.18,54.24,7.38,1007.18,3.65,5.69,24
2024-07-14,23.95,49.89,8.54,1005.64,3.93,5.55,24
2024-07-15,24.59,54.79,8.8,1009.37,0.37,6.2,24
2024-07-16,25.51,54.37,13.04,1010.02,0.53,5.97,24
2024-07-17,25.06,54.04,9.95,1008.01,0.63,5.78,24
2024-07-18,24.85,53.98,10.14,1004.99,0.52,5.49,24
2024-07-19,24.3,53.68,11.12,1009.32,0.53,5.81,24
2024-07-20,25.93,49.74,12.06,1005.18,0.36,6.12,24
2024-07-21,24.88,52.37,6.88,1008.53,0.45,5.95,24
2024-07-22,25.48,40.45,12.28,1006.53,0.3,6.41,24
2024-07-23,23.69,40.23,10.46,1006.15,0.21,6.07,24
2024-07-24,25.32,40.83,10.74,1007.29,0.64,6.47,24
2024-07-25,24.76,37.57,11.63,1007.63,0.87,6.19,24
2024-07-26,25.44,40.55,14.47,1006.75,0.63,6.27,24
2024-07-27,24.09,38.63,12.38,1008.91,0.55,6.06,24
2024-07-28,23.72,37.4,14.62,1007.27,0.49,6.12,24
2024-07-29,24.95,37.61,12.35,1009.49,0.37,6.38,24
2024-07-30,26.06,39.8,6.12,1008.13,0.49,6.16,24
2024-07-31,23.94,38.93,9.45,1006.74,0.49,6.15,24
2024-08-01,23.93,39.09,13.7,1006.45,0.45,6.08,24
2024-08-02,23.71,37.8,10.47,1005.25,0.53,6.69,24
2024-08-03,24.83,38.87,7.54,1008.12,0.37,6.39,24
2024-08-04,25.48,36.62,12.52,1007.06,0.49,6.45,24
2024-08-05,23.97,37.99,5.05,1003.95,0.46,6.55,24
2024-08-06,24.37,37.39,12.55,1006.85,0.6,6.55,24
2024-08-07,23.78,36.81,12.59,1006.26,0.35,6.58,24
2024-08-08,23.81,38.99,12.17,1010.36,0.36,6.1,24
2024-08-09,23.72,38.98,8.63,1004.83,0.42,6.53,24
2024-08-10,24.0,38.49,10.79,1005.29,0.56,6.05,24
2024-08-11,23.95,38.17,11.51,1009.42,0.42,6.52,24
2024-08-12,25.35,38.7,12.68,1009.46,0.48,6.2,24
2024-08-13,23.84,38.34,12.52,1006.33,0.49,6.08,24
2024-08-14,25.51,40.08,13.79,1006.43,0.34,6.56,24
2024-08-15,25.24,40.4,15.24,1008.35,0.28,6.31,24
2024-08-16,25.03,39.39,14.04,1003.5,0.45,6.39,24
2024-08-17,25.9,38.12,13.39,1004.34,0.29,5.93,24
2024-08-18,24.66,38.08,12.71,1006.87,0.41,6.43,24
2024-08-19,23.64,38.14,8.83,1010.04,0.48,6.65,24
2024-08-20,25.66,38.43,14.42,1006.44,0.34,6.56,24
2024-08-21,23.97,36.09,13.86,1007.72,0.44,6.36,24
2024-08-22,23.7,35.15,14.04,1009.24,0.24,6.15,24
2024-08-23,23.7,36.52,7.5,1010.7,0.78,6.29,24
2024-08-24,23.78,35.17,11.74,1006.39,0.57,6.61,24
2024-08-25,26.02,35.95,10.16,1006.95,0.5,6.31,24
2024-08-26,24.4,30.32,9.58,1010.07,0.48,7.18,24
2024-08-27,24.77,32.53,12.83,1004.7,0.46,7.48,24
2024-08-28,26.2,31.37,9.86,1008.62,0.48,7.33,24
2024-08-29,26.04,31.73,7.17,1005.44,0.55,7.16,24
2024-08-30,26.34,31.0,13.2,1007.23,0.53,7.14,24
2024-08-31,26.78,31.04,11.16,1006.53,0.25,7.42,24
2024-09-01,26.73,31.8,13.12,1005.39,0.49,7.36,24
2024-09-02,24.25,32.38,10.15,1005.6,0.35,7.4,24
2024-09-03,24.63,29.61,15.42,1007.63,0.34,7.09,24
2024-09-04,26.3,29.79,6.04,1008.47,0.5,7.4,24
2024-09-05,26.15,31.31,10.91,1006.65,0.29,7.16,24
2024-09-06,24.5,30.68,10.48,1007.05,0.4,7.15,24
2024-09-07,26.75,29.46,14.51,1007.63,0.5,7.39,24
2024-09-08,26.32,31.38,5.32,1005.22,0.36,7.17,24
2024-09-09,26.46,31.99,15.57,1007.98,0.53,6.84,24
2024-09-10,25.07,32.11,13.88,1008.28,0.19,7.3,24
2024-09-11,26.25,31.24,13.39,1010.88,0.33,7.0,24
2024-09-12,25.7,30.18,14.53,1006.45,0.48,6.83,24
2024-09-13,26.53,32.34,12.44,1006.08,0.3,7.26,24
2024-09-14,25.52,31.38,13.06,1008.07,0.38,6.88,24
2024-09-15,25.91,32.16,13.69,1008.03,0.55,7.12,24
2024-09-16,25.74,31.48,13.35,1005.96,0.72,7.42,24
2024-09-17,25.26,30.19,15.83,1006.11,0.64,7.48,24
2024-09-18,26.27,31.16,13.57,1007.61,0.45,7.39,24
2024-09-19,24.98,31.87,15.53,1005.57,0.45,7.46,24
2024-09-20,25.97,32.55,15.48,1006.27,0.45,6.86,24
2024-09-21,24.7,31.16,11.75,1007.1,0.44,7.2,24
2024-09-22,25.02,31.35,13.84,1008.49,0.52,7.41,24
2024-09-23,25.16,38.15,12.67,1005.86,0.32,8.42,24
2024-09-24,27.04,35.37,13.82,1003.52,0.5,8.7,24
